lat,lon
50.3389556,-3.5340574
50.3389738,-3.5339973
50.3389927,-3.5339770
50.3390178,-3.5339914
50.3390775,-3.5340757
50.3392028,-3.5341055
50.3392651,-3.5341447
50.3393433,-3.5342689
50.3393870,-3.5343144
50.3394989,-3.5343510
50.3394805,-3.5343410
50.3395661,-3.5343444
50.3396850,-3.5344044
50.3397640,-3.5343682
50.3398153,-3.5343327
50.3398335,-3.5342930
50.3398868,-3.5342659
50.3398894,-3.5341694
50.3399012,-3.5341512
50.3399811,-3.5341463
50.3401398,-3.5341921
50.3402723,-3.5341854
50.3402918,-3.5341711
50.3403376,-3.5340770
50.3404614,-3.5340379
50.3406059,-3.5339627
50.3406647,-3.5339001
50.3407331,-3.5338717
50.3407708,-3.5337996
50.3408895,-3.5336934
50.3409843,-3.5336233
50.3410798,-3.5336002
50.3411576,-3.5334327
50.3412686,-3.5333083
50.3413873,-3.5333005
50.3415241,-3.5331803
50.3415412,-3.5331556
50.3415519,-3.5330666
50.3415736,-3.5330143
50.3417255,-3.5329394
50.3418057,-3.5329206
50.3418693,-3.5328334
50.3419203,-3.5327920
50.3421102,-3.5328080
50.3421572,-3.5327764
50.3422193,-3.5327811
50.3423146,-3.5326700
50.3424162,-3.5326344
50.3424780,-3.5326515
50.3425351,-3.5327029
50.3425680,-3.5326841
50.3426145,-3.5326989
50.3426536,-3.5328308
50.3426750,-3.5328611
50.3427330,-3.5328571
50.3427735,-3.5328809
50.3428347,-3.5328728
50.3428409,-3.5328275
50.3429264,-3.5327561
50.3429453,-3.5327904
50.3429501,-3.5328490
50.3429179,-3.5329570
50.3429107,-3.5330304
50.3429188,-3.5330715
50.3429413,-3.5330709
50.3429489,-3.5330443
50.3430080,-3.5330545
50.3430853,-3.5329419
50.3431508,-3.5328861
50.3433033,-3.5328368
50.3433511,-3.5328024
50.3434570,-3.5326541
50.3434758,-3.5326459
50.3434721,-3.5325915
50.3434258,-3.5326085
50.3434350,-3.5326122
50.3435107,-3.5324856
50.3435428,-3.5324799
50.3435559,-3.5324048
50.3435773,-3.5323668
50.3436530,-3.5323163
50.3437027,-3.5323131
50.3437449,-3.5323427
50.3438148,-3.5323359
50.3438739,-3.5323682
50.3439159,-3.5323650
50.3439520,-3.5323836
50.3440056,-3.5326083
50.3439904,-3.5325792
50.3439919,-3.5324716
50.3440056,-3.5324739
50.3439790,-3.5324948
50.3439583,-3.5324609
50.3440060,-3.5321123
50.3439869,-3.5322457
50.3439724,-3.5322689
50.3439449,-3.5322378
50.3439589,-3.5321882
50.3439757,-3.5322275
50.3439720,-3.5323507
50.3439831,-3.5323743
50.3439780,-3.5323393
50.3439968,-3.5323938
50.3439824,-3.5324608
50.3439881,-3.5325033
50.3439723,-3.5324362
50.3439838,-3.5324304
50.3439941,-3.5324593
50.3439872,-3.5324330
50.3439632,-3.5324583
50.3439855,-3.5324874
50.3439876,-3.5325216
50.3440121,-3.5324336
50.3440342,-3.5322414
50.3440082,-3.5323331
50.3440001,-3.5323182
50.3439920,-3.5323476
50.3439842,-3.5323184
50.3439654,-3.5323560
50.3439582,-3.5323485
50.3439765,-3.5324400
50.3440555,-3.5324540
50.3441058,-3.5324905
50.3441726,-3.5326099
50.3441952,-3.5325914
50.3442623,-3.5325987
50.3443836,-3.5326820
50.3444624,-3.5326552
50.3445616,-3.5327288
50.3446129,-3.5327410
50.3446399,-3.5327219
50.3447124,-3.5327657
50.3447359,-3.5327583
50.3447444,-3.5327781
50.3447270,-3.5326525
50.3446808,-3.5325560
50.3447094,-3.5324693
50.3447084,-3.5323997
50.3447231,-3.5323668
50.3447888,-3.5323402
50.3449667,-3.5322129
50.3449759,-3.5321454
50.3449567,-3.5320557
50.3449515,-3.5319159
50.3450586,-3.5317514
50.3451522,-3.5316716
50.3451452,-3.5316200
50.3448639,-3.5309057
50.3448403,-3.5307824
50.3449251,-3.5312043
50.3450928,-3.5315041
50.3452197,-3.5316624
50.3452318,-3.5316945
50.3452085,-3.5316358
50.3451349,-3.5316081
50.3450801,-3.5316075
50.3449988,-3.5315705
50.3450130,-3.5315230
